observation time,simulation (ug/m3),observation (ug/m3)
2020-11-19 17:05:00,0.0012149589664575092,1.5646316764579176
2020-11-19 17:15:00,0.004065918038953743,1.1044881169003546
2020-11-19 17:25:00,0.007143617227079716,0.8599604767749529
2020-11-19 17:35:00,0.010231934493576766,0.921412187289622
2020-11-19 17:45:00,0.013413711648701601,0.9771926731430101
2020-11-19 17:55:00,0.01660453666023913,0.9389636579115047
